Nro_Veces_cob;Estado_Credit;Nro_Cuotas;Mes_pres;MES_0_Atraso;MES_1_Atraso;MES_2_Atraso;Llamada_fecha;Hora;Llamada_Resultado;Deuda_total;Estatus;Activación;Tipo_contacto;Cod_cliente;Mora
>10;0;>48;Abril;1308.97;1308.61;1306.15;30/04/2014;7;MCF  Msj Con Familiar;35353;BT;2011;CNE;C08087;0
<=10;0;<24, 48];Abril;766;0;0;28/04/2014;16;MCF  Msj Con Familiar;738.85;BT;2011;CNE;C08088;1
>10;0;<24, 48];Abril;1302.27;0;0;28/04/2014;18;MCT  Msj Con Terceros;2999.69;BT;2011;CNE;C08090;1
>10;0;<24, 48];Abril;2412.82;0;0;11/04/2014;10;MCT  Msj Con Terceros;51566.3;BT;2012;CNE;C08091;0
<=10;0;<24, 48];Abril;1448.71;0;0;3/04/2014;7;PDP  Promesa De Pago;50795.6;BT;2013;CEF;C08092;0
>10;0;<24, 48];Abril;132.47;132.43;132.65;14/04/2014;20;MCT  Msj Con Terceros;789.01;BT;2011;CNE;C08093;0
>10;0;>48;Abril;286.79;287.13;287.29;3/04/2014;15;PDP  Promesa De Pago;5282.84;BT;2012;CEF;C08094;0
>10;0;<24, 48];Abril;172.81;174.15;0;3/04/2014;13;MCC  Msj Con Comp De Trab;2381.4;BT;2012;CNE;C08095;0
>10;0;<24, 48];Abril;3541.02;2564.44;0;14/04/2014;9;MCT  Msj Con Terceros;3464.46;BT;2011;CNE;C08097;1
>10;0;<24, 48];Abril;312.91;0;1308.28;4/04/2014;10;TELF. NO CORRESPONDE;26516.4;BT;2013;CNE;C08099;0
<=10;0;>48;Abril;301.06;359.9;0;4/04/2014;15;TAT sin contacto con Titular;10480.9;BT;2013;CNE;C08102;0
<=10;0;<24, 48];Abril;1054.61;0;0;25/04/2014;7;MCT  Msj Con Terceros;4825.8;BT;2011;CNE;C08103;1
<=10;0;<24, 48];Abril;1689.28;2115.69;0;23/04/2014;19;CIH  Generar Cita;9699.1;BT;2011;CNE;C08105;1
<=10;0;<=24;Abril;1448.28;905.08;2454.17;24/04/2014;13;MCT  Msj Con Terceros;4277.17;BT;2013;CNE;C08106;0
>10;0;<24, 48];Abril;1962.63;0;0;3/04/2014;18;PDP  Promesa De Pago;30734.5;BT;2012;CEF;C08107;0
>10;0;<24, 48];Abril;117.21;0;0;14/04/2014;20;MCT  Msj Con Terceros;2579.18;BT;2011;CNE;C08108;0
<=10;0;<24, 48];Abril;731.24;0;723.72;30/04/2014;14;MCT  Msj Con Terceros;10977;BT;2011;CNE;C08110;0
>10;0;<24, 48];Abril;663.78;663.32;663.32;29/04/2014;7;PDP  Promesa De Pago;8713.67;BT;2012;CEF;C08111;0
<=10;0;<=24;Abril;602.63;0;1853.08;30/04/2014;11;MCT  Msj Con Terceros;3477.61;BT;2013;CNE;C08113;0
<=10;0;<=24;Abril;293.49;588.07;283.62;30/04/2014;10;MCE  Msj Con Empleada;4228.58;BT;2013;CNE;C08115;1
>10;0;<24, 48];Abril;73.61;0;0;4/04/2014;11;PDP  Promesa De Pago;13040.5;BT;2012;CEF;C08116;0
<=10;0;<=24;Abril;373.93;368.13;297.91;4/04/2014;10;MCF  Msj Con Familiar;4550.56;BT;2013;CNE;C08118;0
<=10;0;<24, 48];Abril;231.85;0;699.9;10/04/2014;10;MCT  Msj Con Terceros;5441.08;BT;2013;CNE;C08119;0
<=10;0;<24, 48];Abril;117.79;0;0;22/04/2014;7;TELF. NO CORRESPONDE;2857.89;BT;2013;CNE;C08120;0
<=10;0;<=24;Abril;359.3;361.06;0;30/04/2014;11;MCT  Msj Con Terceros;4996.76;BT;2014;CNE;C08123;1
<=10;0;<=24;Abril;454.12;0;0;15/04/2014;10;TELF. NO CORRESPONDE;1361.36;BT;2013;CNE;C08124;0
<=10;1;<24, 48];Abril;536.07;0;0;10/04/2014;11;CIH  Generar Cita;13280.9;BT;2012;CNE;C08125;0
>10;0;>48;Abril;235.15;0;0;3/04/2014;12;PDP  Promesa De Pago;1108.8;BT;2010;CEF;C08126;0
<=10;0;>48;Abril;588.79;0;0;30/04/2014;15;MCT  Msj Con Terceros;8350.62;BT;2013;CNE;C08127;1
<=10;0;<24, 48];Abril;785.33;785.33;0;25/04/2014;10;MCT  Msj Con Terceros;25401.6;BT;2013;CNE;C08128;0
<=10;0;>48;Abril;1541.65;0;0;22/04/2014;8;TELF. NO CORRESPONDE;64993.9;BT;2012;CNE;C08129;0
<=10;0;<24, 48];Abril;833.86;0;0;23/04/2014;19;MCT  Msj Con Terceros;8742.19;BT;2013;CNE;C08130;1
<=10;0;<24, 48];Abril;1333.07;1810.36;0;23/04/2014;19;MCT  Msj Con Terceros;9099.1;BT;2012;CNE;C08131;1
<=10;0;>48;Abril;269.79;264.58;0;24/04/2014;8;PDP  Promesa De Pago;7020.9;BT;2013;CEF;C08132;0
>10;0;>48;Abril;68.12;0;0;15/04/2014;8;MCT  Msj Con Terceros;843.17;BT;2010;CNE;C08133;0
>10;0;<24, 48];Abril;335.75;0;0;24/04/2014;7;TELF. NO CORRESPONDE;8037.06;BT;2011;CNE;C08134;0
>10;0;<24, 48];Abril;200.16;0;0;3/04/2014;12;MCT  Msj Con Terceros;2766.33;BT;2012;CNE;C08136;0
>10;0;<24, 48];Abril;226.15;0;0;3/04/2014;14;PDP  Promesa De Pago;2816.81;BT;2012;CEF;C08137;0
>10;0;<24, 48];Abril;548.65;0;0;23/04/2014;20;MCF  Msj Con Familiar;1126.97;BT;2011;CNE;C08138;1
>10;0;<24, 48];Abril;272.25;0;0;14/04/2014;11;PDP  Promesa De Pago;1527.47;BT;2011;CEF;C08139;0
<=10;0;<24, 48];Abril;130.67;0;0;8/04/2014;9;PDP  Promesa De Pago;29809.3;BT;2012;CEF;C08141;0
<=10;0;<24, 48];Abril;1350.1;0;383.17;10/04/2014;9;REC  Cliente con Reclamo;20200.3;BT;2011;CEF;C08143;0
<=10;0;<24, 48];Abril;92.31;0;0;14/04/2014;11;MCF  Msj Con Familiar;4197.71;BT;2013;CNE;C08144;0
<=10;0;>48;Abril;507.47;357.66;0;3/04/2014;9;PDP  Promesa De Pago;15172.8;BT;2013;CEF;C08145;0
<=10;0;<24, 48];Abril;751.49;0;0;8/04/2014;7;PDP  Promesa De Pago;21726.2;BT;2013;CEF;C08146;0
>10;1;>48;Abril;1803.21;1805.14;61.99;11/04/2014;11;TAT  Tratamiento al Titu;52714;BT;2012;CEF;C08147;0
>10;0;>48;Abril;95.37;0;0;3/04/2014;9;PDP  Promesa De Pago;16552;BT;2012;CEF;C08148;0
>10;0;<24, 48];Abril;518.9;0;0;4/04/2014;8;PDP  Promesa De Pago;29837.1;BT;2011;CEF;C08149;0
<=10;0;<24, 48];Abril;270.26;279.11;284.58;10/04/2014;13;TAT  Tratamiento al Titu;9685.51;BT;2012;CEF;C08150;0
>10;0;<24, 48];Abril;221.07;190.85;232.77;1/04/2014;16;MCF  Msj Con Familiar;3075.31;BT;2012;CNE;C08151;0
<=10;0;<24, 48];Abril;616.34;0;0;10/04/2014;8;MCT  Msj Con Terceros;8684.27;BT;2013;CNE;C08152;0
>10;0;<24, 48];Abril;131.54;0;0;9/04/2014;14;TELF. NO CORRESPONDE;1432.12;BT;2012;CNE;C08153;0
>10;0;<24, 48];Abril;260.93;262.76;112.45;4/04/2014;14;MCT  Msj Con Terceros;5246.7;BT;2012;CNE;C08155;0
>10;0;>48;Abril;750.81;0;0;10/04/2014;17;TAT  Tratamiento al Titu;8957.26;BT;2011;CEF;C08157;0
>10;0;<24, 48];Abril;539.58;0;0;15/04/2014;8;MCE  Msj Con Empleada;33176;BT;2012;CNE;C08158;0
>10;0;<=24;Abril;164.05;0;0;21/04/2014;11;MCF  Msj Con Familiar;1434.94;BT;2012;CNE;C08159;0
>10;0;<24, 48];Abril;113.7;0;0;11/04/2014;9;MCT  Msj Con Terceros;1436.2;BT;2012;CNE;C08160;0
>10;0;<24, 48];Abril;354.45;344.24;363.44;4/04/2014;8;PDP  Promesa De Pago;6715.48;BT;2011;CEF;C08161;0
>10;1;<24, 48];Abril;642.77;136.57;0;10/04/2014;13;MCT  Msj Con Terceros;14331.7;BT;2012;CNE;C08163;0
>10;0;>48;Abril;66.67;429.4;0;29/04/2014;10;MCT  Msj Con Terceros;9821.2;BT;2012;CNE;C08164;1
<=10;0;<=24;Abril;860.58;0;0;9/04/2014;7;MCF  Msj Con Familiar;4991.72;BT;2013;CNE;C08166;0
<=10;0;<=24;Abril;544.21;0;0;8/04/2014;7;MCF  Msj Con Familiar;9269.5;BT;2013;CNE;C08167;0
>10;0;>48;Abril;1101.2;1093.17;1093.17;14/04/2014;9;CIH  Generar Cita;14857.3;BT;2011;CNE;C08169;0
>10;0;<24, 48];Abril;668.22;0;0;8/04/2014;14;MCT  Msj Con Terceros;14741.7;BT;2012;CNE;C08170;0
>10;0;<24, 48];Abril;845.68;0;0;10/04/2014;16;TELF. NO CORRESPONDE;5161.7;BT;2012;CNE;C08172;1
>10;0;>48;Abril;141.74;146.05;108.3;10/04/2014;13;MCF  Msj Con Familiar;9416.41;BT;2012;CNE;C08173;0
<=10;0;<24, 48];Abril;149.91;0;0;11/04/2014;20;TELF. NO CORRESPONDE;5271.81;BT;2012;CNE;C08174;0
<=10;0;<24, 48];Abril;150.14;0;0;8/04/2014;7;MCO  Msj Con Conyuge;1239.09;BT;2013;CEF;C08176;0
<=10;0;>48;Abril;2066.93;0;0;4/04/2014;10;PDP  Promesa De Pago;67721.3;BT;2013;CEF;C08177;0
>10;0;<24, 48];Abril;162.74;169.56;0;4/04/2014;8;MCT  Msj Con Terceros;3727.37;BT;2012;CNE;C08178;0
<=10;0;>48;Abril;308.43;0;0;4/04/2014;18;MCF  Msj Con Familiar;42360.7;BT;2012;CNE;C08180;0
<=10;0;>48;Abril;470.35;470.35;0;7/04/2014;16;MCT  Msj Con Terceros;11825.4;BT;2013;CNE;C08181;0
<=10;0;<24, 48];Abril;536.31;504.46;356.71;24/04/2014;16;CIH  Generar Cita;9772.22;BT;2012;CNE;C08182;0
<=10;0;<24, 48];Abril;808.62;811.56;1624.08;8/04/2014;10;MCT  Msj Con Terceros;17221.8;BT;2013;CNE;C08184;0
>10;0;>48;Abril;608.08;0;0;29/04/2014;20;TELF. NO CORRESPONDE;5907.52;BT;2012;CNE;C08185;1
<=10;0;<24, 48];Abril;305.54;0;0;4/04/2014;15;MCT  Msj Con Terceros;8717.64;BT;2013;CNE;C08186;0
<=10;0;<24, 48];Abril;530.69;0;0;3/04/2014;8;PDP  Promesa De Pago;18299.5;BT;2013;CEF;C08187;0
<=10;0;<24, 48];Abril;339.23;0;0;4/04/2014;14;PDP  Promesa De Pago;9818.73;BT;2014;CEF;C08188;0
>10;0;<24, 48];Abril;367.7;368.2;368.2;29/04/2014;9;MCC  Msj Con Comp De Trab;7876.46;BT;2013;CNE;C08189;0
>10;0;<24, 48];Abril;122.55;122.61;122.68;4/04/2014;9;MCT  Msj Con Terceros;1108.15;BT;2012;CNE;C08190;0
>10;0;<=24;Abril;32.52;0;0;4/04/2014;9;MCC  Msj Con Comp De Trab;1029.46;BT;2012;CNE;C08192;0
>10;0;>48;Abril;906.38;904.24;905.02;30/04/2014;16;TELF. NO CORRESPONDE;14173.7;BT;2011;CNE;C08193;1
<=10;0;>48;Abril;614.53;616.86;0;16/04/2014;11;MCT  Msj Con Terceros;13409.5;BT;2012;CNE;C08194;0
>10;0;<24, 48];Abril;119.28;241.63;0;25/04/2014;13;PDP  Promesa De Pago;611.01;BT;2012;CEF;C08195;0
<=10;0;<24, 48];Abril;1465.22;1461.99;1465.89;9/04/2014;11;MCT  Msj Con Terceros;27621.9;BT;2013;CNE;C08196;0
<=10;0;<24, 48];Abril;735.3;1430.83;0;14/04/2014;12;TELF. NO CORRESPONDE;15704.7;BT;2012;CNE;C08197;1
>10;0;<24, 48];Abril;164.39;0;0;8/04/2014;14;PDP  Promesa De Pago;12374;BT;2012;CEF;C08198;0
<=10;0;<24, 48];Abril;217.81;0;0;21/04/2014;10;PDP  Promesa De Pago;8783.97;BT;2013;CEF;C08199;0
<=10;0;>48;Abril;95.69;0;0;7/04/2014;12;PDP  Promesa De Pago;50075.3;BT;2012;CEF;C08200;0
<=10;0;>48;Abril;1627.98;0;0;1/04/2014;10;MCT  Msj Con Terceros;18810.3;BT;2012;CNE;C08202;1
<=10;0;<=24;Abril;250.88;501.74;755.43;23/04/2014;19;TELF. NO CORRESPONDE;2333.01;BT;2013;CNE;C08203;0
<=10;0;<24, 48];Abril;227.86;0;0;14/04/2014;7;MCF  Msj Con Familiar;6740.63;BT;2013;CNE;C08204;0
>10;0;<24, 48];Abril;72.35;241.99;257.13;24/04/2014;9;MCT  Msj Con Terceros;2146.95;BT;2011;CNE;C08205;0
<=10;0;<=24;Abril;272.61;0;273.63;10/04/2014;14;MCF  Msj Con Familiar;4687.95;BT;2013;CNE;C08206;0
>10;0;>48;Abril;943.32;0;0;14/04/2014;10;MCF  Msj Con Familiar;15291.3;BT;2011;CNE;C08207;0
<=10;0;<24, 48];Abril;530.04;0;0;4/04/2014;9;TAT  Tratamiento al Titu;20168.7;BT;2013;CEF;C08208;0
>10;0;<24, 48];Abril;718.65;0;0;15/04/2014;7;PDP  Promesa De Pago;10193.5;BT;2011;CEF;C08209;0
>10;0;<24, 48];Abril;188.76;188.68;189.05;1/04/2014;7;PDP  Promesa De Pago;2153.77;BT;2011;CEF;C08210;1
<=10;0;<24, 48];Abril;699.18;0;0;11/04/2014;20;TAT  Tratamiento al Titu;9043;BT;2013;CEF;C08211;1
>10;0;<24, 48];Abril;256.11;257.2;256.69;14/04/2014;13;MCT  Msj Con Terceros;1662.27;BT;2011;CNE;C08212;0
<=10;0;<24, 48];Abril;630.87;0;0;9/04/2014;14;MCT  Msj Con Terceros;10005.3;BT;2012;CNE;C08213;0
>10;0;>48;Abril;1391.95;0;0;1/04/2014;20;MCO  Msj Con Conyuge;14184.2;BT;2012;CEF;C08216;1
>10;0;>48;Abril;367.45;342.26;282.49;4/04/2014;13;PDP  Promesa De Pago;14373.9;BT;2012;CEF;C08217;0
<=10;0;<24, 48];Abril;256.02;0;0;4/04/2014;14;TELF. NO CORRESPONDE;2042.51;BT;2011;CNE;C08218;0
<=10;0;>48;Abril;528.63;0;1586.98;22/04/2014;8;MCT  Msj Con Terceros;14995;BT;2013;CNE;C08219;0
<=10;0;<24, 48];Abril;325.75;0;982.04;16/04/2014;8;MCF  Msj Con Familiar;6847.18;BT;2014;CNE;C08220;0
>10;0;<=24;Abril;716.84;0;0;11/04/2014;19;MCF  Msj Con Familiar;2372.45;BT;2012;CNE;C08221;1
<=10;0;>48;Abril;3930.82;0;0;29/04/2014;11;MCT  Msj Con Terceros;70712;BT;2013;CNE;C08224;1
<=10;0;<24, 48];Abril;34.39;0;0;28/04/2014;11;MCT  Msj Con Terceros;5024.48;BT;2013;CNE;C08225;0
>10;0;<24, 48];Abril;544.04;0;0;7/04/2014;10;TELF. NO CORRESPONDE;13577.1;BT;2012;CNE;C08226;0
>10;0;<24, 48];Abril;512.17;0;505.67;3/04/2014;8;PDP  Promesa De Pago;6231.12;BT;2012;CEF;C08228;0
>10;0;<24, 48];Abril;881.2;881.2;0;16/04/2014;11;MCT  Msj Con Terceros;5896.82;BT;2012;CNE;C08229;1
>10;0;>48;Abril;1421.73;0;4275.89;11/04/2014;7;PDP  Promesa De Pago;24185.9;BT;2010;CEF;C08230;0
<=10;0;<24, 48];Abril;244.25;0;1138.99;29/04/2014;18;MCT  Msj Con Terceros;9175.21;BT;2013;CNE;C08231;0
>10;0;<24, 48];Abril;382.21;0;575.56;8/04/2014;20;TELF. NO CORRESPONDE;5426.98;BT;2010;CNE;C08232;1
<=10;0;<24, 48];Abril;319.82;0;0;1/04/2014;12;CAN  Cliente Cancelo;8499.03;BT;2012;CNE;C08233;0
<=10;0;<24, 48];Abril;118.75;154.7;0;3/04/2014;13;MCT  Msj Con Terceros;4658.99;BT;2013;CNE;C08235;0
<=10;0;<24, 48];Abril;163.53;0;0;11/04/2014;11;MCF  Msj Con Familiar;3583.32;BT;2012;CNE;C08236;0
>10;0;<24, 48];Abril;439.09;663.63;0;1/04/2014;15;MCT  Msj Con Terceros;2564.28;BT;2012;CNE;C08237;1
>10;0;<24, 48];Abril;194.76;0;197.81;1/04/2014;11;CAN  Cliente Cancelo;2315.89;BT;2012;CNE;C08238;0
>10;0;<24, 48];Abril;481.11;0;0;7/04/2014;14;TELF. NO CORRESPONDE;2809.76;BT;2010;CNE;C08240;0
<=10;0;<24, 48];Abril;237.21;0;0;25/04/2014;9;MCT  Msj Con Terceros;4973.09;BT;2013;CNE;C08241;0
<=10;0;<24, 48];Abril;294.92;0;0;10/04/2014;7;PDP  Promesa De Pago;21579.3;BT;2012;CEF;C08242;0
<=10;0;<24, 48];Abril;3777.62;3802.65;3824.85;9/04/2014;15;MCT  Msj Con Terceros;36856.9;BT;2013;CNE;C08243;1
>10;0;<=24;Abril;286.3;0;0;14/04/2014;14;TELF. NO CORRESPONDE;1859.05;BT;2012;CNE;C08244;0
>10;0;<24, 48];Abril;661.05;0;0;3/04/2014;9;MCF  Msj Con Familiar;5121.36;BT;2011;CNE;C08245;0
<=10;0;<=24;Abril;1161.75;1604.14;0;24/04/2014;10;MCT  Msj Con Terceros;4108.2;BT;2013;CNE;C08246;1
<=10;0;<=24;Abril;225.77;117.95;115.26;4/04/2014;9;MCT  Msj Con Terceros;9410.13;BT;2013;CNE;C08247;0
>10;0;<24, 48];Abril;203.34;0;0;21/04/2014;9;PDP  Promesa De Pago;10467.1;BT;2011;CEF;C08249;0
>10;0;<24, 48];Abril;1272.19;1270.39;1266.82;9/04/2014;16;TAT  Tratamiento al Titu;5965.26;BT;2012;CEF;C08250;1
<=10;0;<24, 48];Abril;1865.16;2005.5;1647.95;9/04/2014;8;MCF  Msj Con Familiar;22283.3;BT;2013;CNE;C08252;1
<=10;0;<=24;Abril;321.44;0;332.35;9/04/2014;8;MCT  Msj Con Terceros;1625.32;BT;2013;CNE;C08253;0
<=10;0;>48;Abril;108.06;0;0;14/04/2014;14;MCO  Msj Con Conyuge;7813.46;BT;2013;CEF;C08254;0
<=10;0;<=24;Abril;473.68;0;0;25/04/2014;7;MCT  Msj Con Terceros;1444.16;BT;2013;CNE;C08255;1
<=10;0;<24, 48];Abril;372.49;0;0;9/04/2014;15;IPT  Inbound PDP Total;4142.47;BT;2012;CEF;C08256;0
<=10;0;<=24;Abril;563.5;0;564.86;15/04/2014;9;MCT  Msj Con Terceros;8726.37;BT;2014;CNE;C08257;0
<=10;0;<24, 48];Abril;373.42;0;0;7/04/2014;14;MCT  Msj Con Terceros;16883.7;BT;2014;CNE;C08259;0
>10;0;<24, 48];Abril;69.03;0;0;8/04/2014;7;TELF. NO CORRESPONDE;4974.92;BT;2013;CNE;C08260;0
>10;0;<24, 48];Abril;532.96;532.96;1605.34;30/04/2014;14;PDP  Promesa De Pago;5464.81;BT;2012;CEF;C08261;0
>10;0;<24, 48];Abril;282.93;0;0;24/04/2014;10;MCT  Msj Con Terceros;569.74;BT;2011;CNE;C08262;0
<=10;0;<24, 48];Abril;262.22;0;0;21/04/2014;9;PDP  Promesa De Pago;5953.63;BT;2013;CEF;C08263;0
>10;0;>48;Abril;469.12;465.47;464.06;7/04/2014;19;MCC  Msj Con Comp De Trab;8310.32;BT;2011;CNE;C08264;0
<=10;0;>48;Abril;741.82;0;0;3/04/2014;9;IPT  Inbound PDP Total;25920.2;BT;2013;CEF;C08266;0
<=10;0;<=24;Abril;262.05;9.27;1009.54;11/04/2014;9;MCT  Msj Con Terceros;14199.6;BT;2013;CNE;C08267;0
<=10;0;<24, 48];Abril;540.3;547.91;0;4/04/2014;7;PDP  Promesa De Pago;12615.7;BT;2013;CEF;C08268;0
<=10;0;<24, 48];Abril;408.6;610.6;610.6;29/04/2014;14;TELF. NO CORRESPONDE;4239.06;BT;2013;CNE;C08269;1
>10;0;<24, 48];Abril;578.04;626.5;0;14/04/2014;9;TELF. NO CORRESPONDE;14125.6;BT;2012;CNE;C08270;0
<=10;0;<24, 48];Abril;1496.61;1800.14;1199.78;28/04/2014;10;MCT  Msj Con Terceros;12869.9;BT;2012;CNE;C08271;1
<=10;0;<24, 48];Abril;618.61;0;0;8/04/2014;7;MCF  Msj Con Familiar;19466.9;BT;2013;CNE;C08272;0
<=10;0;<24, 48];Abril;23.3;0;0;4/04/2014;9;IPT  Inbound PDP Total;14574.5;BT;2013;CEF;C08273;0
<=10;0;>48;Abril;1006.56;0;0;30/04/2014;10;PDP  Promesa De Pago;51680;BT;2013;CEF;C08274;0
<=10;0;>48;Abril;860.42;0;0;4/04/2014;10;CAN  Cliente Cancelo;29137.1;BT;2014;CNE;C08275;0
<=10;0;<=24;Abril;283.84;0;0;24/04/2014;9;MCC  Msj Con Comp De Trab;2399.21;BT;2013;CNE;C08277;0
>10;0;>48;Abril;651.72;647.13;652.98;14/04/2014;11;MCT  Msj Con Terceros;14858.6;BT;2012;CNE;C08279;0
<=10;0;<24, 48];Abril;1056.36;0;0;2/04/2014;11;PDP  Promesa De Pago;41668.3;BT;2013;CEF;C08280;0
>10;0;<24, 48];Abril;2544.98;0;0;9/04/2014;11;MCT  Msj Con Terceros;44280.7;BT;2012;CNE;C08281;0
<=10;0;<24, 48];Abril;441.37;590.06;0;3/04/2014;19;MCF  Msj Con Familiar;3131.22;BT;2013;CNE;C08282;1
<=10;0;<=24;Abril;407.68;0;0;3/04/2014;7;PDP  Promesa De Pago;9551.63;BT;2013;CEF;C08285;0
<=10;0;<24, 48];Abril;155.32;0;0;7/04/2014;16;PDP  Promesa De Pago;7962.21;BT;2013;CEF;C08286;0
<=10;0;<24, 48];Abril;368.98;0;0;8/04/2014;8;PDP  Promesa De Pago;6312.75;BT;2013;CEF;C08287;0
<=10;0;<24, 48];Abril;481.52;0;0;21/04/2014;10;PDP  Promesa De Pago;8826.69;BT;2013;CEF;C08289;0
<=10;0;<=24;Abril;346.97;0;0;30/04/2014;7;MCT  Msj Con Terceros;4778.51;BT;2013;CNE;C08291;0
<=10;0;>48;Abril;60.29;0;60.92;4/04/2014;9;PDP  Promesa De Pago;2432.48;BT;2012;CEF;C08292;0
>10;0;<24, 48];Abril;62.84;0;0;3/04/2014;16;TELF. NO CORRESPONDE;1134.23;BT;2012;CNE;C08293;0
<=10;0;>48;Abril;2875.39;0;0;15/04/2014;10;TAT  Tratamiento al Titu;30236.8;BT;2013;CEF;C08294;1
<=10;0;<24, 48];Abril;669.13;0;2068;30/04/2014;12;MCC  Msj Con Comp De Trab;17985.3;BT;2013;CNE;C08295;1
<=10;0;<24, 48];Abril;1390.8;0;0;2/04/2014;17;IPT  Inbound PDP Total;18195.1;BT;2013;CEF;C08297;1
>10;0;>48;Abril;2347.92;0;4370.54;7/04/2014;10;TELF. NO CORRESPONDE;29456.7;BT;2012;CNE;C08299;1
>10;0;<24, 48];Abril;162.99;163.21;162.9;8/04/2014;15;MCT  Msj Con Terceros;2493.37;BT;2012;CNE;C08300;0
>10;0;>48;Abril;591.08;0;0;29/04/2014;19;MCT  Msj Con Terceros;2426.46;BT;2010;CNE;C08302;0
>10;0;<24, 48];Abril;457.05;465.11;463.7;11/04/2014;10;MCT  Msj Con Terceros;5764.88;BT;2012;CNE;C08303;0
<=10;0;>48;Abril;30.81;842.4;0;24/04/2014;10;MCF  Msj Con Familiar;24682.4;BT;2014;CNE;C08304;0
>10;0;>48;Abril;539.08;0;0;11/04/2014;13;MCF  Msj Con Familiar;6493.38;BT;2011;CNE;C08305;0
<=10;0;<24, 48];Abril;167.42;0;0;4/04/2014;20;MCF  Msj Con Familiar;1076.69;BT;2012;CNE;C08307;1
>10;0;<24, 48];Abril;45.14;171.75;179.35;3/04/2014;17;MCT  Msj Con Terceros;2042.23;BT;2013;CNE;C08308;0
<=10;0;<24, 48];Abril;45.92;0;0;22/04/2014;14;MCT  Msj Con Terceros;10545.9;BT;2013;CNE;C08309;0
<=10;0;<24, 48];Abril;1402.77;0;1404.54;3/04/2014;10;PDP  Promesa De Pago;24775.3;BT;2012;CEF;C08311;0
>10;0;<24, 48];Abril;369.04;0;0;4/04/2014;20;MCT  Msj Con Terceros;761.65;BT;2011;CNE;C08312;1
>10;0;<24, 48];Abril;114.49;44.42;0;14/04/2014;12;TELF. NO CORRESPONDE;657.36;BT;2011;CNE;C08313;0
<=10;0;>48;Abril;65.91;0;55.56;15/04/2014;15;PDP  Promesa De Pago;9712.71;BT;2013;CEF;C08314;0
>10;0;<24, 48];Abril;605.15;0;0;25/04/2014;13;MCT  Msj Con Terceros;5886.2;BT;2011;CNE;C08315;1
<=10;0;<24, 48];Abril;878.01;0;0;16/04/2014;11;TELF. NO CORRESPONDE;28467.9;BT;2011;CNE;C08316;0
<=10;0;<=24;Abril;308.58;0;0;11/04/2014;7;MCF  Msj Con Familiar;1976.38;BT;2012;CNE;C08318;0
<=10;0;>48;Abril;2664.45;0;8023.21;24/04/2014;14;MCT  Msj Con Terceros;74229.1;BT;2013;CNE;C08319;0
<=10;0;<24, 48];Abril;549.86;0;0;3/04/2014;8;PDP  Promesa De Pago;13438;BT;2013;CEF;C08322;0
<=10;0;<24, 48];Abril;2381.5;0;2383.51;1/04/2014;8;MCT  Msj Con Terceros;56204.3;BT;2012;CNE;C08324;0
<=10;0;>48;Abril;270.33;271.31;271.43;23/04/2014;9;IPT  Inbound PDP Total;4233.87;BT;2011;CEF;C08326;0
>10;0;<24, 48];Abril;1288.2;1343.18;2283.89;30/04/2014;13;MCT  Msj Con Terceros;19231.1;BT;2012;CNE;C08327;1
<=10;0;>48;Abril;191.61;0;0;9/04/2014;9;MCT  Msj Con Terceros;4177.47;BT;2011;CNE;C08328;0
>10;0;<24, 48];Abril;207.89;0;0;7/04/2014;8;MCT  Msj Con Terceros;2402.82;BT;2012;CNE;C08329;0
<=10;0;>48;Abril;1158.27;0;2049.2;11/04/2014;8;MCT  Msj Con Terceros;24149.9;BT;2012;CNE;C08330;1
>10;0;<24, 48];Abril;422.05;419.08;416.98;22/04/2014;11;MCF  Msj Con Familiar;2906.28;BT;2011;CNE;C08331;0
<=10;0;<24, 48];Abril;203.04;408.11;203.74;30/04/2014;10;TELF. NO CORRESPONDE;1897.45;BT;2011;CNE;C08332;1
>10;0;<24, 48];Abril;377.01;0;0;11/04/2014;10;TELF. NO CORRESPONDE;4429.18;BT;2012;CNE;C08333;0
<=10;0;<24, 48];Abril;192.73;0;0;14/04/2014;14;MCT  Msj Con Terceros;3947.78;BT;2012;CNE;C08334;0
>10;0;<24, 48];Abril;488.55;487.6;490.24;11/04/2014;7;MCF  Msj Con Familiar;11869;BT;2012;CNE;C08335;0
<=10;0;<24, 48];Abril;700.45;0;0;3/04/2014;9;PDP  Promesa De Pago;18233.4;BT;2013;CEF;C08336;0
<=10;0;<24, 48];Abril;196.22;0;46.87;10/04/2014;13;TELF. NO CORRESPONDE;5274.61;BT;2012;CNE;C08338;0
<=10;0;<24, 48];Abril;359.8;0;720.55;8/04/2014;18;TAT  Tratamiento al Titu;7152.99;BT;2013;CEF;C08339;0
>10;0;>48;Abril;298.47;607.12;919.71;23/04/2014;8;MCF  Msj Con Familiar;5536.95;BT;2011;CNE;C08343;0
<=10;0;<24, 48];Abril;1395.63;0;1393.94;4/04/2014;9;MCT  Msj Con Terceros;18939.3;BT;2013;CNE;C08344;1
>10;0;<24, 48];Abril;376.12;277.37;377.22;14/04/2014;15;RPP  Recordar Promesa;1853.44;BT;2011;CEF;C08345;0
>10;0;<24, 48];Abril;347.26;0;0;11/04/2014;10;PDP  Promesa De Pago;4837.34;BT;2012;CEF;C08346;0
