ID.Cliente;Genero;Mayor65años;Socio;Dependientes;pemanencia;PhoneService;MultipleLineas;Internet;SeguridadOnline;Backup;ProteccionDispositivo;No servicio Internet;TVPago;PeliculasStreaming;TerminoContrato;FactElectronica;MetodoPago;CargoMensual;ImporteTotal;Churn
4316-XCSLJ;Masculino;0;No;Si;17;Si;No;DSL;Si;No;No;No;No;No;Mes a mes;Si;Cheque fisico;50.3;846.8;No
8610-WFCJF;Femenino;0;Si;Si;49;Si;Si;Fibra Optica;No;No;No;No;Si;Si;Mes a mes;Si;Cheque electronico;95.6;4783.5;Si
9693-XMUOB;Masculino;1;Si;No;59;No;No servicio tel;DSL;No;Si;No;No;Si;Si;Mes a mes;Si;Cheque electronico;50.25;2997.45;No
0383-CLDDA;Femenino;0;No;No;69;Si;Si;DSL;Si;No;Si;Si;Si;Si;Dos años;Si;TarjetaCredito (automatico);85.35;5897.4;No
4905-JEFDW;Masculino;0;No;No;11;No;No servicio tel;DSL;No;No;Si;No;Si;No;Un año;Si;Cheque electronico;41.6;470.6;Si
2709-UQGNP;Masculino;0;No;No;10;Si;No;DSL;Si;No;No;No;No;No;Mes a mes;Si;Cheque fisico;51.65;524.5;No
3549-ZTMNH;Masculino;0;Si;Si;12;Si;Si;No;No servicio Internet;No servicio Internet;No servicio Internet;No servicio Internet;No servicio Internet;No servicio Internet;Dos años;Si;TransfBanca (automatica);24;269.65;No
7881-INRLC;Masculino;0;No;No;45;Si;Si;Fibra Optica;No;Si;No;No;Si;Si;Mes a mes;Si;TarjetaCredito (automatico);100.85;4740;Si
8033-ATFAS;Femenino;0;Si;Si;39;Si;No;DSL;No;No;Si;No;Si;No;Mes a mes;Si;Cheque fisico;59.85;2341.5;No
1635-NZATJ;Masculino;1;Si;No;71;Si;Si;No;No servicio Internet;No servicio Internet;No servicio Internet;No servicio Internet;No servicio Internet;No servicio Internet;Dos años;No;TarjetaCredito (automatico);25.45;1789.65;No
0562-HKHML;Masculino;0;Si;Si;71;Si;Si;No;No servicio Internet;No servicio Internet;No servicio Internet;No servicio Internet;No servicio Internet;No servicio Internet;Dos años;No;TarjetaCredito (automatico);23.9;1626.4;No
8277-RVRSV;Femenino;0;Si;Si;33;Si;Si;No;No servicio Internet;No servicio Internet;No servicio Internet;No servicio Internet;No servicio Internet;No servicio Internet;Un año;No;TarjetaCredito (automatico);24.15;800.3;No
9943-VSZUV;Masculino;1;No;No;67;Si;Si;Fibra Optica;No;No;No;No;No;No;Mes a mes;Si;Cheque fisico;75.7;5060.85;No
0117-LFRMW;Masculino;0;Si;Si;37;No;No servicio tel;DSL;Si;Si;Si;No;No;No;Mes a mes;No;TransfBanca (automatica);40.2;1448.8;Si
6172-FECYY;Masculino;0;Si;Si;49;Si;Si;Fibra Optica;No;No;No;No;Si;No;Mes a mes;No;Cheque electronico;84.5;4254.85;Si
7054-ENNGU;Femenino;0;Si;No;9;Si;No;DSL;No;Si;No;No;No;No;Mes a mes;No;Cheque fisico;50.85;466.6;No
1455-HFBXA;Masculino;0;Si;No;52;Si;Si;Fibra Optica;Si;No;Si;Si;No;No;Dos años;Si;TarjetaCredito (automatico);91.6;4627.8;No
9402-CXWPL;Femenino;0;No;No;70;Si;Si;Fibra Optica;No;Si;No;No;Si;Si;Un año;No;Cheque electronico;98.9;6838.6;No
1628-BIZYP;Masculino;0;No;No;1;Si;No;Fibra Optica;No;Si;No;No;No;Si;Mes a mes;Si;Cheque electronico;85;85;No
1965-AKTSX;Femenino;1;No;No;14;Si;Si;Fibra Optica;No;Si;No;No;No;No;Mes a mes;Si;Cheque electronico;78.95;1101.85;Si
0082-LDZUE;Masculino;0;No;No;1;Si;No;DSL;No;No;No;No;No;No;Mes a mes;Si;Cheque fisico;44.3;44.3;No
4786-UKSNZ;Masculino;0;No;No;1;Si;No;No;No servicio Internet;No servicio Internet;No servicio Internet;No servicio Internet;No servicio Internet;No servicio Internet;Mes a mes;No;Cheque fisico;20.2;20.2;Si
5343-SGUBI;Femenino;0;No;No;52;Si;Si;Fibra Optica;No;Si;No;No;No;No;Un año;Si;Cheque fisico;80.2;4297.6;No
0856-NAOES;Masculino;0;No;No;6;Si;No;DSL;No;No;Si;No;Si;No;Mes a mes;No;Cheque fisico;60.9;414.1;No
1976-AZZPJ;Masculino;0;Si;No;7;No;No servicio tel;DSL;Si;Si;No;No;No;No;Mes a mes;No;Cheque fisico;34.2;256.6;No
7248-VZQLC;Femenino;1;No;No;47;Si;Si;Fibra Optica;No;Si;Si;No;No;No;Mes a mes;Si;TransfBanca (automatica);85.2;3969.35;Si
6156-UZDLF;Femenino;0;No;No;26;Si;No;Fibra Optica;Si;No;Si;Si;No;No;Un año;Si;TarjetaCredito (automatico);87.15;2274.1;No
3099-OONVS;Masculino;0;Si;Si;25;Si;No;DSL;Si;No;No;Si;No;No;Mes a mes;No;Cheque electronico;54.3;1296.8;No
9500-WBGRP;Masculino;0;No;No;69;Si;No;No;No servicio Internet;No servicio Internet;No servicio Internet;No servicio Internet;No servicio Internet;No servicio Internet;Dos años;Si;Cheque fisico;19.1;1268.85;No
5183-KLYEM;Femenino;0;No;No;72;Si;Si;Fibra Optica;Si;Si;Si;Si;Si;Si;Dos años;Si;TarjetaCredito (automatico);112.75;8192.6;No
5144-PQCDZ;Masculino;0;No;No;4;Si;No;No;No servicio Internet;No servicio Internet;No servicio Internet;No servicio Internet;No servicio Internet;No servicio Internet;Mes a mes;Si;Cheque fisico;19.95;59.25;No
8514-VZHEB;Masculino;0;Si;Si;59;Si;No;No;No servicio Internet;No servicio Internet;No servicio Internet;No servicio Internet;No servicio Internet;No servicio Internet;Dos años;No;Cheque fisico;19.5;1147.85;No
6625-IUTTT;Masculino;0;No;No;67;Si;No;DSL;Si;No;Si;No;No;Si;Dos años;No;TransfBanca (automatica);65.55;4361.55;No
9355-NPPFS;Femenino;1;No;No;26;Si;No;Fibra Optica;No;No;No;No;No;Si;Mes a mes;Si;Cheque electronico;78.8;2006.1;No
0068-FIGTF;Femenino;0;No;No;27;Si;No;DSL;No;Si;Si;Si;Si;Si;Un año;No;Cheque fisico;78.2;2078.95;No
5965-GGPRW;Masculino;0;Si;Si;72;Si;Si;Fibra Optica;Si;No;Si;No;Si;Si;Dos años;No;TransfBanca (automatica);105.25;7609.75;No
8035-PWSEV;Femenino;0;No;No;6;Si;No;Fibra Optica;No;No;Si;Si;No;Si;Mes a mes;Si;Cheque electronico;89.25;487.05;No
2236-HILPA;Masculino;0;Si;Si;62;Si;No;No;No servicio Internet;No servicio Internet;No servicio Internet;No servicio Internet;No servicio Internet;No servicio Internet;Dos años;No;TarjetaCredito (automatico);20.65;1218.45;No
1840-BIUOG;Masculino;0;No;No;20;Si;Si;DSL;No;Si;No;Si;Si;No;Un año;Si;Cheque electronico;68.7;1416.2;No
1356-MKYSK;Masculino;0;No;No;6;Si;No;DSL;Si;No;Si;Si;Si;Si;Mes a mes;No;TarjetaCredito (automatico);78.65;483.3;No
6080-LNESI;Masculino;0;No;No;51;Si;Si;No;No servicio Internet;No servicio Internet;No servicio Internet;No servicio Internet;No servicio Internet;No servicio Internet;Dos años;No;Cheque fisico;24.75;1234.6;No
1830-IPXVJ;Femenino;0;Si;Si;61;Si;No;No;No servicio Internet;No servicio Internet;No servicio Internet;No servicio Internet;No servicio Internet;No servicio Internet;Dos años;No;TarjetaCredito (automatico);19.75;1311.6;No
5828-DWPIL;Masculino;1;Si;No;62;Si;Si;Fibra Optica;Si;Si;Si;No;No;No;Mes a mes;Si;Cheque electronico;89.1;5618.3;No
8398-TBIYD;Femenino;0;No;No;72;Si;Si;Fibra Optica;Si;No;No;Si;No;No;Dos años;Si;TransfBanca (automatica);84.7;6185.15;No
0011-IGKFF;Masculino;1;Si;No;13;Si;No;Fibra Optica;No;Si;Si;No;Si;Si;Mes a mes;Si;Cheque electronico;98;1237.85;Si
4192-GORJT;Masculino;0;Si;No;5;Si;No;Fibra Optica;No;No;Si;No;Si;Si;Mes a mes;Si;Cheque electronico;94.45;498.1;Si
6496-SLWHQ;Masculino;1;No;No;3;Si;Si;Fibra Optica;No;Si;Si;No;Si;Si;Mes a mes;Si;Cheque electronico;105;294.45;Si
9912-GVSEQ;Femenino;1;Si;No;26;Si;Si;Fibra Optica;No;Si;Si;No;No;Si;Mes a mes;Si;Cheque electronico;93.85;2381.55;Si
2931-FSOHN;Masculino;1;No;No;13;Si;No;DSL;No;Si;No;No;Si;No;Mes a mes;Si;Cheque electronico;59.9;788.35;No
9418-RUKPH;Femenino;0;Si;Si;38;Si;No;No;No servicio Internet;No servicio Internet;No servicio Internet;No servicio Internet;No servicio Internet;No servicio Internet;Dos años;Si;Cheque fisico;19.95;756.4;No
5383-MMTWC;Femenino;1;Si;No;8;Si;Si;Fibra Optica;No;No;No;No;No;Si;Mes a mes;Si;Cheque electronico;84;613.4;Si
9971-ZWPBF;Masculino;1;Si;Si;34;Si;Si;Fibra Optica;No;Si;Si;Si;Si;Si;Mes a mes;Si;Cheque electronico;108.9;3625.2;No
4712-AUQZO;Masculino;0;No;No;18;No;No servicio tel;DSL;Si;No;Si;No;No;No;Mes a mes;No;Cheque fisico;33.6;550.35;No
9711-FJTBX;Masculino;0;Si;Si;56;Si;No;Fibra Optica;No;Si;Si;Si;No;No;Un año;Si;Cheque fisico;85.85;4793.8;No
2908-ZTPNF;Femenino;0;No;No;36;No;No servicio tel;DSL;No;Si;No;Si;No;No;Mes a mes;Si;TransfBanca (automatica);34.85;1267.2;No
7240-ETPTR;Femenino;0;Si;No;9;No;No servicio tel;DSL;No;No;Si;No;Si;Si;Mes a mes;Si;Cheque electronico;48.75;442.2;Si
2202-CUYXZ;Masculino;0;No;No;1;Si;No;Fibra Optica;No;No;Si;No;Si;No;Mes a mes;Si;Cheque electronico;84.85;84.85;Si
5995-OIGLP;Masculino;0;No;No;12;Si;No;DSL;Si;No;No;Si;No;No;Mes a mes;No;Cheque fisico;56.65;654.85;Si
8421-WZOOW;Femenino;1;Si;Si;57;Si;No;Fibra Optica;No;Si;Si;Si;Si;No;Mes a mes;Si;TarjetaCredito (automatico);95.3;5567.45;No
6261-RCVNS;Femenino;0;No;No;42;Si;No;DSL;Si;Si;Si;Si;No;Si;Un año;No;TarjetaCredito (automatico);73.9;3160.55;Si
7951-QKZPL;Femenino;0;Si;Si;33;Si;Si;No;No servicio Internet;No servicio Internet;No servicio Internet;No servicio Internet;No servicio Internet;No servicio Internet;Dos años;Si;Cheque fisico;24.5;740.3;Si
1414-YADCW;Masculino;0;Si;No;70;Si;No;Fibra Optica;Si;Si;No;Si;No;No;Dos años;No;TransfBanca (automatica);84.6;5706.2;No
8756-RDDLT;Femenino;0;No;No;68;No;No servicio tel;DSL;No;Si;No;Si;No;Si;Mes a mes;No;Cheque electronico;44.95;3085.35;No
2862-PFNIK;Masculino;0;No;Si;1;No;No servicio tel;DSL;No;No;No;No;No;No;Mes a mes;Si;Cheque electronico;24.7;24.7;No
5816-QVHRX;Femenino;0;No;No;37;Si;Si;Fibra Optica;No;No;No;Si;Si;Si;Mes a mes;No;TarjetaCredito (automatico);100.3;3541.4;No
4430-YHXGG;Femenino;0;No;Si;4;Si;Si;No;No servicio Internet;No servicio Internet;No servicio Internet;No servicio Internet;No servicio Internet;No servicio Internet;Mes a mes;Si;Cheque fisico;25.45;84.2;No
6888-SBYAI;Masculino;0;No;No;1;Si;No;DSL;Si;No;No;No;No;No;Mes a mes;Si;Cheque fisico;50.7;50.7;No
7395-XWZOY;Masculino;0;No;No;20;No;No servicio tel;DSL;Si;Si;Si;Si;Si;No;Mes a mes;Si;TarjetaCredito (automatico);55;1165.55;No
7169-YWAMK;Masculino;0;Si;Si;72;Si;No;DSL;Si;Si;No;Si;Si;No;Dos años;No;TransfBanca (automatica);68.4;4855.35;No
3640-PHQXK;Femenino;0;No;No;31;Si;Si;Fibra Optica;No;No;Si;No;No;Si;Mes a mes;Si;Cheque electronico;89.9;2806.9;Si
6877-LGWXO;Masculino;1;Si;No;18;Si;No;Fibra Optica;No;No;No;No;No;Si;Mes a mes;No;Cheque electronico;78.55;1422.65;Si
6859-RKMZJ;Masculino;0;Si;No;11;Si;No;DSL;No;No;No;No;Si;No;Mes a mes;Si;TransfBanca (automatica);55.05;608.15;No
2729-VNVAP;Femenino;0;Si;Si;33;Si;No;No;No servicio Internet;No servicio Internet;No servicio Internet;No servicio Internet;No servicio Internet;No servicio Internet;Dos años;No;TarjetaCredito (automatico);19.8;641.35;No
2957-JIRMN;Femenino;1;No;No;62;Si;Si;Fibra Optica;No;No;No;No;Si;No;Un año;No;Cheque electronico;84.45;4959.15;No
2049-BAFNW;Femenino;0;No;No;1;No;No servicio tel;DSL;No;No;Si;Si;No;No;Mes a mes;No;Cheque fisico;35.9;35.9;No
3842-QTGDL;Masculino;0;Si;No;16;Si;No;Fibra Optica;Si;Si;No;No;No;No;Mes a mes;No;TransfBanca (automatica);80.75;1321.3;No
7163-OCEQI;Masculino;0;Si;Si;22;Si;Si;DSL;No;No;Si;Si;Si;Si;Un año;Si;Cheque fisico;78.65;1663.75;No
9782-LGXMC;Femenino;0;Si;Si;49;Si;No;DSL;Si;No;Si;Si;No;No;Mes a mes;No;TransfBanca (automatica);61.75;3024.15;No
5975-BAICR;Masculino;0;Si;Si;36;Si;No;DSL;Si;No;Si;No;No;Si;Un año;Si;TarjetaCredito (automatico);63.7;2188.5;No
8019-ENHXU;Masculino;0;Si;No;42;Si;Si;Fibra Optica;No;Si;Si;Si;No;Si;Mes a mes;Si;Cheque electronico;99.45;4138.05;Si
5167-GBFRE;Masculino;1;No;No;4;No;No servicio tel;DSL;No;No;No;No;No;No;Mes a mes;Si;TransfBanca (automatica);25.2;102.5;Si
9033-EOXWV;Femenino;0;No;No;12;Si;Si;DSL;No;No;No;Si;Si;Si;Un año;No;Cheque fisico;74.05;872.65;Si
4673-KKSLS;Femenino;0;No;No;31;Si;No;Fibra Optica;Si;No;Si;Si;No;No;Mes a mes;No;Cheque electronico;87.6;2724.25;No
4853-OITSN;Masculino;0;Si;No;5;Si;Si;Fibra Optica;Si;No;No;No;No;Si;Mes a mes;Si;Cheque electronico;89.15;413.25;No
9800-OUIGR;Masculino;0;Si;Si;66;Si;No;No;No servicio Internet;No servicio Internet;No servicio Internet;No servicio Internet;No servicio Internet;No servicio Internet;Dos años;No;TarjetaCredito (automatico);20;1374.2;No
1324-NLTJE;Femenino;1;No;No;15;Si;Si;DSL;No;No;No;Si;No;No;Mes a mes;No;TarjetaCredito (automatico);55;757.1;Si
2324-EFHVG;Masculino;0;No;No;64;Si;Si;Fibra Optica;No;Si;Si;No;Si;Si;Dos años;Si;TransfBanca (automatica);104.4;6692.65;No
7094-MSZAO;Masculino;0;Si;Si;10;Si;No;No;No servicio Internet;No servicio Internet;No servicio Internet;No servicio Internet;No servicio Internet;No servicio Internet;Mes a mes;Si;TarjetaCredito (automatico);20.05;218.5;No
1522-VVDMG;Masculino;0;Si;Si;7;Si;No;Fibra Optica;No;Si;No;Si;Si;No;Mes a mes;Si;Cheque electronico;89.75;608.8;Si
6907-CQGPN;Masculino;0;No;No;29;No;No servicio tel;DSL;No;Si;No;Si;No;No;Mes a mes;No;Cheque electronico;34.3;1004.75;No
0780-XNZFN;Masculino;0;No;No;57;Si;No;No;No servicio Internet;No servicio Internet;No servicio Internet;No servicio Internet;No servicio Internet;No servicio Internet;Dos años;No;TransfBanca (automatica);20.65;1125.6;No
0239-OXEXL;Femenino;0;No;No;46;Si;Si;Fibra Optica;Si;Si;No;No;No;No;Mes a mes;No;Cheque fisico;84.25;3847.6;No
2675-IJRGJ;Masculino;0;No;No;53;Si;No;No;No servicio Internet;No servicio Internet;No servicio Internet;No servicio Internet;No servicio Internet;No servicio Internet;Dos años;No;TransfBanca (automatica);19.65;978;No
7049-GKVZY;Femenino;0;No;No;17;Si;No;DSL;Si;Si;No;Si;Si;Si;Un año;No;TarjetaCredito (automatico);79.85;1387.35;No
8577-QSOCG;Femenino;0;Si;Si;38;Si;No;No;No servicio Internet;No servicio Internet;No servicio Internet;No servicio Internet;No servicio Internet;No servicio Internet;Dos años;Si;Cheque fisico;20.2;746.05;No
3721-CNZHX;Masculino;0;No;No;15;Si;No;No;No servicio Internet;No servicio Internet;No servicio Internet;No servicio Internet;No servicio Internet;No servicio Internet;Un año;No;Cheque fisico;19.8;304.6;No
0212-ISBBF;Femenino;0;No;No;22;No;No servicio tel;DSL;No;Si;No;No;Si;Si;Mes a mes;Si;Cheque electronico;50.35;1098.85;No
9185-TQCVP;Masculino;0;Si;No;14;Si;Si;Fibra Optica;No;No;No;No;No;Si;Mes a mes;Si;Cheque electronico;85.15;1139.2;Si
3585-YNADK;Femenino;0;Si;No;57;Si;Si;DSL;No;Si;Si;Si;Si;No;Un año;No;TransfBanca (automatica);74.6;4368.95;No
5271-DBYSJ;Masculino;1;No;No;11;Si;No;Fibra Optica;No;No;No;No;No;Si;Mes a mes;Si;TarjetaCredito (automatico);79.15;827.7;No
1099-GODLO;Femenino;0;Si;Si;1;Si;No;No;No servicio Internet;No servicio Internet;No servicio Internet;No servicio Internet;No servicio Internet;No servicio Internet;Dos años;No;Cheque fisico;20.35;20.35;No
6828-HMKWP;Masculino;0;Si;Si;12;Si;No;No;No servicio Internet;No servicio Internet;No servicio Internet;No servicio Internet;No servicio Internet;No servicio Internet;Dos años;No;TransfBanca (automatica);21.05;262.05;No
5567-WSELE;Masculino;1;Si;No;3;Si;Si;Fibra Optica;No;No;No;No;Si;Si;Mes a mes;Si;Cheque electronico;94.6;279.55;Si
1472-TNCWL;Masculino;0;No;Si;36;Si;No;Fibra Optica;No;Si;No;No;Si;Si;Mes a mes;Si;Cheque electronico;94.7;3512.5;No
8063-RJYNF;Masculino;0;No;No;16;Si;No;Fibra Optica;Si;No;No;No;Si;Si;Mes a mes;Si;Cheque electronico;94.25;1483.25;Si
0687-ZVTHB;Masculino;0;Si;Si;65;Si;Si;DSL;Si;Si;Si;No;No;Si;Un año;No;TarjetaCredito (automatico);72.45;4653.85;Si
2080-GKCWQ;Masculino;0;No;No;2;Si;No;Fibra Optica;No;Si;No;No;No;No;Mes a mes;No;Cheque electronico;74.95;151.75;No
9661-ACXBS;Femenino;0;No;No;42;Si;Si;Fibra Optica;Si;No;Si;No;Si;Si;Mes a mes;Si;Cheque electronico;105.2;4400.75;Si
2193-SFWQW;Masculino;0;Si;Si;72;Si;No;Fibra Optica;Si;Si;Si;Si;Si;Si;Dos años;No;TransfBanca (automatica);111.95;8033.1;No
5656-JAMLX;Masculino;0;No;No;62;Si;No;No;No servicio Internet;No servicio Internet;No servicio Internet;No servicio Internet;No servicio Internet;No servicio Internet;Dos años;No;TransfBanca (automatica);19.85;1253.65;No
3462-BJQQA;Femenino;0;No;No;6;Si;Si;Fibra Optica;No;Si;No;No;Si;No;Mes a mes;Si;Cheque electronico;89.75;552.65;No
0442-TDYUO;Masculino;0;Si;No;48;Si;No;No;No servicio Internet;No servicio Internet;No servicio Internet;No servicio Internet;No servicio Internet;No servicio Internet;Dos años;Si;Cheque fisico;20.05;1036;No
6733-LRIZX;Masculino;0;No;No;35;Si;Si;Fibra Optica;Si;No;Si;Si;Si;Si;Dos años;Si;Cheque electronico;108.95;4025.5;No
9503-XJUME;Masculino;0;No;Si;52;Si;No;No;No servicio Internet;No servicio Internet;No servicio Internet;No servicio Internet;No servicio Internet;No servicio Internet;Un año;No;TarjetaCredito (automatico);19.65;928.4;No
4367-NHWMM;Femenino;0;No;No;1;No;No servicio tel;DSL;No;No;No;No;No;No;Mes a mes;Si;Cheque fisico;24.9;24.9;No
3727-RJMEO;Masculino;0;Si;No;6;Si;Si;Fibra Optica;No;No;No;No;Si;No;Mes a mes;Si;Cheque electronico;82.85;460.25;Si
3779-OSWCF;Femenino;0;Si;No;71;Si;Si;DSL;Si;Si;Si;Si;Si;Si;Dos años;No;TarjetaCredito (automatico);93.2;6506.15;No
6736-DHUQI;Femenino;0;Si;Si;67;Si;No;Fibra Optica;Si;Si;Si;No;No;No;Un año;No;TransfBanca (automatica);84.8;5598.3;No
3915-ODIYG;Masculino;1;No;No;60;Si;Si;DSL;Si;Si;No;No;No;Si;Un año;Si;Cheque electronico;71.75;4374.55;No
1360-RCYRT;Masculino;0;Si;Si;23;No;No servicio tel;DSL;No;No;No;Si;No;No;Mes a mes;Si;TransfBanca (automatica);30.35;678.75;No
2724-FJDYW;Masculino;0;No;Si;39;No;No servicio tel;DSL;No;No;Si;Si;Si;Si;Un año;No;TransfBanca (automatica);54.85;2191.7;No
4451-RWASJ;Masculino;0;Si;Si;15;Si;No;No;No servicio Internet;No servicio Internet;No servicio Internet;No servicio Internet;No servicio Internet;No servicio Internet;Un año;Si;Cheque fisico;19.5;239.75;No
6646-VRFOL;Masculino;1;Si;No;53;Si;Si;Fibra Optica;No;Si;Si;No;Si;Si;Mes a mes;Si;Cheque electronico;103.85;5485.5;Si
3460-TJBWI;Masculino;0;Si;Si;24;Si;Si;No;No servicio Internet;No servicio Internet;No servicio Internet;No servicio Internet;No servicio Internet;No servicio Internet;Dos años;No;Cheque fisico;24.2;609.05;No
5917-HBSDW;Femenino;0;Si;Si;37;Si;No;No;No servicio Internet;No servicio Internet;No servicio Internet;No servicio Internet;No servicio Internet;No servicio Internet;Mes a mes;No;Cheque electronico;19.35;683.75;No
5685-IIXLY;Femenino;0;Si;Si;5;Si;No;Fibra Optica;No;Si;No;No;No;Si;Mes a mes;Si;Cheque electronico;83.6;404.2;Si
5671-UUNXD;Femenino;1;Si;No;50;Si;Si;Fibra Optica;No;No;No;Si;Si;Si;Un año;Si;Cheque electronico;100.65;5189.75;No
0956-ACVZC;Femenino;0;No;No;54;Si;No;Fibra Optica;No;No;Si;No;Si;Si;Un año;Si;TarjetaCredito (automatico);94.1;5060.9;No
2325-NBPZG;Femenino;0;No;No;3;Si;No;Fibra Optica;Si;No;No;No;No;No;Mes a mes;Si;Cheque electronico;74.55;233.65;No
4250-ZBWLV;Masculino;0;No;No;68;Si;Si;Fibra Optica;No;Si;Si;Si;Si;Si;Un año;No;Cheque electronico;108.45;7176.55;Si
4482-FTFFX;Masculino;0;No;No;5;Si;No;DSL;No;No;Si;Si;No;No;Mes a mes;No;Cheque electronico;56.15;291.45;No
8859-DZTGQ;Masculino;0;No;No;33;Si;No;No;No servicio Internet;No servicio Internet;No servicio Internet;No servicio Internet;No servicio Internet;No servicio Internet;Dos años;No;Cheque fisico;20.35;689.75;No
0440-MOGPM;Femenino;0;No;No;41;Si;Si;DSL;No;Si;Si;No;Si;Si;Un año;Si;Cheque electronico;80.55;3263.9;No
0020-JDNXP;Femenino;0;Si;Si;34;No;No servicio tel;DSL;Si;No;Si;Si;Si;Si;Un año;No;Cheque fisico;61.25;1993.2;No
3752-CQSJI;Femenino;0;Si;Si;13;Si;No;No;No servicio Internet;No servicio Internet;No servicio Internet;No servicio Internet;No servicio Internet;No servicio Internet;Mes a mes;Si;Cheque fisico;20.45;254.5;No
5025-GOOKI;Femenino;0;No;No;20;Si;No;No;No servicio Internet;No servicio Internet;No servicio Internet;No servicio Internet;No servicio Internet;No servicio Internet;Mes a mes;Si;TarjetaCredito (automatico);18.9;347.65;No
4698-KVLLG;Femenino;1;No;No;51;Si;No;No;No servicio Internet;No servicio Internet;No servicio Internet;No servicio Internet;No servicio Internet;No servicio Internet;Dos años;No;TarjetaCredito (automatico);19.6;967.9;No
5095-AESKG;Femenino;0;Si;No;3;Si;Si;Fibra Optica;No;Si;No;No;No;Si;Mes a mes;Si;TarjetaCredito (automatico);91.5;242.95;Si
2887-JPYLU;Femenino;0;No;Si;41;Si;No;DSL;No;No;No;No;No;No;Mes a mes;No;TransfBanca (automatica);45.2;1841.9;No
4770-QAZXN;Femenino;0;No;No;13;Si;No;No;No servicio Internet;No servicio Internet;No servicio Internet;No servicio Internet;No servicio Internet;No servicio Internet;Mes a mes;No;TarjetaCredito (automatico);19.45;232.1;No
4896-CPRPF;Masculino;0;Si;Si;35;Si;Si;No;No servicio Internet;No servicio Internet;No servicio Internet;No servicio Internet;No servicio Internet;No servicio Internet;Dos años;No;TransfBanca (automatica);25.45;809.25;No
1871-MOWRM;Masculino;0;Si;No;12;Si;No;Fibra Optica;Si;No;No;Si;No;No;Mes a mes;No;TransfBanca (automatica);80.85;866.45;Si
9714-EDSUC;Masculino;0;No;No;4;Si;No;Fibra Optica;Si;Si;No;Si;No;Si;Mes a mes;Si;Cheque fisico;94.9;360.55;No
2027-OAQQC;Femenino;0;No;No;43;No;No servicio tel;DSL;No;No;Si;No;Si;Si;Mes a mes;Si;TransfBanca (automatica);49.05;2076.2;Si
0282-NVSJS;Femenino;1;Si;Si;12;No;No servicio tel;DSL;No;No;No;Si;No;No;Mes a mes;Si;Cheque fisico;29.3;355.9;No
9090-SGQXL;Masculino;1;Si;No;68;Si;Si;Fibra Optica;No;Si;Si;No;Si;Si;Mes a mes;Si;Cheque electronico;105.3;7299.65;Si
6595-YGXIT;Masculino;1;No;No;25;Si;Si;Fibra Optica;No;Si;No;No;Si;No;Mes a mes;Si;Cheque electronico;88.95;2291.2;Si
7353-YOWFP;Femenino;0;No;No;7;Si;No;No;No servicio Internet;No servicio Internet;No servicio Internet;No servicio Internet;No servicio Internet;No servicio Internet;Un año;No;Cheque fisico;20.25;129.15;No
9835-ZIITK;Masculino;1;Si;No;66;Si;Si;Fibra Optica;No;Si;Si;Si;Si;Si;Un año;Si;Cheque electronico;110.85;7491.75;Si
8008-ESFLK;Femenino;0;Si;No;53;Si;No;Fibra Optica;Si;Si;Si;Si;Si;Si;Un año;No;Cheque electronico;110.5;5835.5;No
7537-CBQUZ;Masculino;1;No;No;63;Si;Si;Fibra Optica;Si;Si;Si;No;Si;Si;Mes a mes;Si;TransfBanca (automatica);109.4;7031.45;No
1555-DJEQW;Femenino;0;Si;Si;70;Si;Si;Fibra Optica;Si;Si;Si;Si;Si;Si;Dos años;Si;TransfBanca (automatica);114.2;7723.9;Si
5649-TJHOV;Masculino;1;Si;No;27;No;No servicio tel;DSL;No;No;No;No;No;Si;Mes a mes;No;TransfBanca (automatica);36.5;1032;Si
0519-XUZJU;Femenino;0;No;No;1;Si;No;Fibra Optica;No;No;No;No;No;No;Mes a mes;No;Cheque fisico;70.75;70.75;Si
3363-EWLGO;Femenino;0;No;No;5;Si;No;No;No servicio Internet;No servicio Internet;No servicio Internet;No servicio Internet;No servicio Internet;No servicio Internet;Mes a mes;No;Cheque fisico;19.95;109.6;No
4750-UKWJK;Femenino;1;Si;No;37;Si;No;No;No servicio Internet;No servicio Internet;No servicio Internet;No servicio Internet;No servicio Internet;No servicio Internet;Un año;No;Cheque fisico;19.6;727.8;No
6338-AVWCY;Masculino;0;No;No;3;No;No servicio tel;DSL;No;No;Si;No;Si;No;Mes a mes;Si;Cheque fisico;40.15;130.75;Si
