edad ;trabajo;estado civil;nivel educación;Credito_default;balance_anual;Prestamo_vivienda;Prestamo_personal;contacto;contacto_diaU;Contacto_mesU;Duración_contactoU;Nro_contactosCampaña;Veces_contatado;y
35;servicios;Soltero;Secundaria;Si;1063;Si;Si;Celular;16;apr;327;1;0;Si
23;obrero;Casado;Secundaria;Si;1158;Si;no;Celular;16;apr;743;1;0;Si
38;obrero;Casado;Secundaria;Si;290;Si;no;Celular;16;apr;283;1;0;Si
30;Administrador;Soltero;Secundaria;Si;726;Si;no;Celular;16;apr;39;1;3;Si
47;técnico;Casado;Secundaria;Si;-54;Si;no;Celular;16;apr;172;2;0;Si
26;obrero;Soltero;Secundaria;Si;2669;Si;no;Celular;16;apr;242;1;0;Si
33;obrero;Soltero;Secundaria;Si;778;Si;no;Celular;16;apr;30;1;0;Si
31;obrero;Casado;Secundaria;Si;1981;Si;no;Celular;16;apr;198;1;2;Si
37;Administrador;Soltero;Secundaria;Si;8311;Si;no;Celular;16;apr;474;2;0;Si
35;admin.;Soltero;Secundaria;Si;-101;Si;no;Celular;16;apr;275;1;1;Si
38;servicios;divorciado;Secundaria;Si;904;Si;no;Celular;16;apr;361;1;1;Si
39;obrero;Casado;Secundaria;Si;200;Si;no;Celular;16;apr;166;1;0;Si
24;obrero;Soltero;Secundaria;Si;525;Si;no;Celular;16;apr;253;1;1;Si
37;técnico;divorciado;Secundaria;Si;1762;Si;no;Celular;16;apr;309;1;1;Si
39;servicios;divorciado;Secundaria;Si;1957;Si;Si;Celular;16;apr;350;1;1;Si
31;Administrador;Soltero;Secundaria;Si;816;Si;no;Celular;16;apr;339;1;0;Si
20;obrero;Soltero;Secundaria;Si;423;Si;no;Celular;16;apr;498;1;0;Si
31;servicios;divorciado;Secundaria;Si;81;Si;no;Celular;16;apr;139;1;0;Si
33;Administrador;Casado;Secundaria;Si;322;Si;no;Celular;16;apr;77;3;0;Si
28;servicios;Soltero;Secundaria;Si;94;Si;no;Celular;16;apr;300;1;0;Si
36;Administrador;Casado;Secundaria;Si;2687;no;no;Celular;16;apr;58;3;0;Si
56;obrero;Soltero;Secundaria;Si;6483;Si;no;Celular;16;apr;125;2;0;Si
28;admin.;Casado;Secundaria;Si;-1;Si;no;Celular;16;apr;34;1;0;Si
43;obrero;Casado;Secundaria;Si;1123;Si;no;Celular;16;apr;191;2;3;Si
35;técnico;Casado;Secundaria;Si;545;Si;no;Celular;16;apr;1579;1;4;Si
25;obrero;Soltero;Secundaria;Si;431;Si;no;Celular;16;apr;493;1;12;Si
29;técnico;Soltero;Secundaria;Si;525;Si;no;Celular;16;apr;228;2;0;Si
47;admin.;Casado;Secundaria;Si;3480;no;no;Celular;16;apr;443;1;0;Si
39;Administrador;divorciado;Secundaria;Si;-17;no;no;Celular;16;apr;316;1;4;Si
51;obrero;Casado;Secundaria;Si;2964;Si;no;Celular;16;apr;177;1;0;Si
48;técnico;Casado;Secundaria;Si;-251;no;no;Celular;16;apr;35;1;0;Si
37;Administrador;Soltero;Secundaria;Si;504;Si;no;Celular;16;apr;555;1;0;Si
31;técnico;Casado;Secundaria;Si;183;no;no;Celular;16;apr;495;1;0;Si
40;servicios;Soltero;Secundaria;Si;2284;Si;no;Telefono;16;apr;100;1;0;Si
51;Administrador;Soltero;Secundaria;Si;2523;Si;no;Celular;16;apr;150;1;0;Si
29;obrero;Casado;Secundaria;Si;10045;Si;no;Celular;16;apr;617;1;4;Si
47;obrero;Casado;Secundaria;Si;327;Si;no;Celular;16;apr;352;1;0;Si
37;Administrador;Casado;Secundaria;Si;1300;Si;no;Celular;16;apr;211;1;0;Si
46;obrero;Soltero;Secundaria;Si;96;Si;no;Celular;16;apr;99;1;1;Si
25;Administrador;Soltero;Secundaria;Si;3;Si;Si;Celular;16;apr;1034;1;0;Si
32;admin.;Casado;Secundaria;Si;1078;Si;no;Celular;16;apr;177;1;0;Si
34;Administrador;Soltero;Secundaria;Si;1534;Si;no;Celular;16;apr;156;1;7;Si
30;desempleado;Soltero;Secundaria;Si;0;Si;no;Celular;16;apr;137;1;0;Si
54;Empleada Hogar;Casado;Secundaria;Si;736;Si;no;Celular;16;apr;268;1;1;Si
33;Independiente;Soltero;Secundaria;Si;1354;Si;no;Celular;16;apr;270;1;2;Si
40;obrero;Casado;Secundaria;Si;887;Si;no;Celular;16;apr;54;1;0;Si
33;desempleado;Casado;Secundaria;Si;302;Si;Si;Celular;16;apr;670;1;0;Si
49;servicios;Casado;Secundaria;Si;2416;Si;no;Celular;16;apr;1366;1;0;Si
35;Administrador;divorciado;Secundaria;Si;3751;Si;no;Celular;16;apr;75;2;0;Si
24;estudiante;Casado;Secundaria;Si;146;no;no;Celular;16;apr;176;1;0;Si
37;desempleado;divorciado;Secundaria;Si;1592;Si;no;Celular;16;apr;60;1;0;Si
35;obrero;Casado;Secundaria;Si;485;Si;no;Celular;16;apr;49;1;0;Si
54;obrero;Casado;Secundaria;Si;0;no;no;Telefono;16;apr;1366;1;1;Si
39;Administrador;Casado;Secundaria;Si;691;Si;Si;Celular;16;apr;517;1;1;Si
51;empresario;Casado;Secundaria;Si;0;Si;Si;Celular;16;apr;432;1;1;Si
36;obrero;Casado;Secundaria;Si;2774;Si;no;Celular;16;apr;172;1;0;Si
30;Administrador;Soltero;Secundaria;Si;424;no;no;Celular;16;apr;298;4;0;Si
37;técnico;Casado;Secundaria;Si;952;Si;no;Celular;16;apr;536;1;0;Si
55;Administrador;Soltero;Secundaria;Si;111;no;no;Celular;16;apr;117;1;0;Si
30;admin.;Casado;Secundaria;Si;9;Si;Si;Celular;16;apr;323;1;0;Si
35;obrero;Soltero;Secundaria;Si;0;Si;no;Celular;16;apr;1174;1;4;Si
57;admin.;divorciado;Secundaria;Si;207;Si;no;Celular;16;apr;284;1;4;Si
47;empresario;Casado;Secundaria;Si;1375;Si;no;Telefono;16;apr;272;2;7;Si
44;Administrador;Casado;Secundaria;Si;294;no;no;Celular;16;apr;165;3;0;Si
38;técnico;Casado;Secundaria;Si;1004;Si;no;Celular;16;apr;444;2;0;Si
36;admin.;Soltero;Secundaria;Si;1414;Si;no;Celular;16;apr;244;1;0;Si
48;servicios;Casado;Secundaria;Si;543;Si;no;Celular;16;apr;152;1;1;Si
41;obrero;Casado;Secundaria;Si;795;Si;Si;Celular;16;apr;150;1;0;Si
46;servicios;Casado;Secundaria;Si;1550;Si;no;Celular;16;apr;126;2;8;Si
35;Administrador;Soltero;Secundaria;Si;824;Si;no;Celular;16;apr;693;2;0;Si
45;Administrador;divorciado;Secundaria;Si;1144;Si;no;Celular;16;apr;129;1;0;Si
38;obrero;Casado;Secundaria;Si;1576;Si;no;Celular;16;apr;144;1;2;Si
74;Jubilado;Casado;Secundaria;Si;3771;no;no;Telefono;16;apr;159;1;0;Si
33;Administrador;Casado;Secundaria;Si;2441;Si;Si;Celular;16;apr;257;2;1;Si
34;Administrador;Casado;Secundaria;Si;934;Si;no;Celular;16;apr;76;3;0;Si
42;obrero;Casado;Secundaria;Si;1598;Si;Si;Celular;16;apr;1463;2;0;Si
30;obrero;Soltero;Secundaria;Si;445;Si;no;Celular;16;apr;218;1;2;Si
31;admin.;Soltero;Secundaria;Si;68;Si;no;Celular;16;apr;570;2;0;Si
40;Independiente;Casado;Secundaria;Si;31;Si;no;Celular;16;apr;174;2;6;Si
32;obrero;Soltero;Secundaria;Si;528;Si;no;Celular;16;apr;219;1;1;Si
31;obrero;Soltero;Secundaria;Si;1205;Si;no;Celular;16;apr;462;1;2;Si
36;Administrador;Casado;Secundaria;Si;753;no;no;Celular;16;apr;76;4;0;Si
29;admin.;Casado;Secundaria;Si;2121;no;no;Celular;16;apr;281;1;2;Si
48;obrero;Casado;Secundaria;Si;741;Si;no;Celular;16;apr;227;1;0;Si
27;obrero;Casado;Secundaria;Si;2171;Si;no;Celular;16;apr;130;1;1;Si
38;técnico;divorciado;Secundaria;Si;0;Si;no;Celular;16;apr;867;1;0;Si
31;obrero;Soltero;Secundaria;Si;770;Si;no;Celular;16;apr;178;1;0;Si
28;admin.;Casado;Secundaria;Si;1428;Si;no;Celular;16;apr;495;1;0;Si
30;admin.;Casado;Secundaria;Si;26;Si;no;Celular;16;apr;62;1;1;Si
29;Administrador;Soltero;Secundaria;Si;268;no;no;Celular;16;apr;667;1;0;Si
35;obrero;Casado;Secundaria;Si;4319;no;no;Celular;16;apr;266;1;0;Si
37;Administrador;Casado;Secundaria;Si;26;no;no;Celular;16;apr;114;4;0;Si
42;admin.;Casado;Secundaria;Si;8238;Si;Si;Celular;16;apr;102;2;5;Si
31;obrero;Soltero;Secundaria;Si;855;Si;no;Celular;16;apr;94;1;2;Si
35;Administrador;Casado;Secundaria;Si;0;Si;no;Celular;16;apr;563;1;0;Si
50;empresario;Casado;Secundaria;Si;854;no;no;Celular;16;apr;198;1;0;Si
40;técnico;Casado;Secundaria;Si;644;Si;no;Celular;16;apr;118;2;1;Si
38;obrero;divorciado;Secundaria;Si;614;Si;no;Celular;16;apr;314;2;1;Si
30;admin.;Soltero;Secundaria;Si;818;Si;Si;Celular;16;apr;66;1;1;Si
27;técnico;Soltero;Secundaria;Si;274;Si;no;Celular;16;apr;483;2;0;Si
42;técnico;divorciado;Secundaria;Si;214;no;no;Celular;16;apr;127;1;0;Si
54;obrero;Casado;Secundaria;Si;3170;Si;no;Telefono;16;apr;140;2;4;Si
43;técnico;Casado;Secundaria;Si;-932;Si;no;Celular;16;apr;567;1;0;Si
30;técnico;Soltero;Secundaria;Si;198;Si;no;Celular;16;apr;308;1;0;Si
48;Administrador;Soltero;Secundaria;Si;430;Si;no;Celular;16;apr;44;1;0;Si
51;admin.;divorciado;Secundaria;Si;212;Si;Si;Celular;16;apr;168;1;0;Si
20;estudiante;Soltero;Secundaria;Si;1681;no;no;Telefono;16;apr;130;1;0;Si
45;Empleada Hogar;Casado;Secundaria;Si;3512;no;no;Celular;16;apr;96;1;0;Si
43;Administrador;Casado;Secundaria;Si;240;Si;no;Celular;16;apr;453;1;0;Si
38;técnico;Soltero;Secundaria;Si;9610;Si;no;Celular;16;apr;249;2;0;Si
50;obrero;Casado;Secundaria;Si;180;Si;no;Celular;16;apr;105;2;0;Si
56;admin.;Casado;Secundaria;Si;51;Si;Si;Celular;16;apr;75;1;0;Si
53;servicios;Casado;Secundaria;Si;-2;Si;Si;Celular;16;apr;144;2;0;Si
31;admin.;Casado;Secundaria;Si;297;Si;no;Celular;16;apr;357;2;0;Si
49;obrero;Casado;Secundaria;Si;1019;Si;no;Celular;16;apr;285;5;0;Si
36;técnico;Soltero;Secundaria;Si;2511;Si;no;Celular;16;apr;700;5;0;Si
32;Independiente;Soltero;Secundaria;Si;519;Si;no;Celular;16;apr;317;2;1;Si
43;obrero;Casado;Secundaria;Si;2519;Si;no;Celular;16;apr;257;2;9;Si
29;admin.;Casado;Secundaria;Si;300;Si;no;Celular;16;apr;487;3;0;Si
38;admin.;Casado;Secundaria;Si;281;Si;no;Celular;16;apr;235;2;2;Si
36;Administrador;Soltero;Secundaria;Si;4788;Si;no;Celular;16;apr;241;2;1;Si
50;servicios;Casado;Secundaria;Si;-197;Si;no;Celular;16;apr;125;2;0;Si
35;técnico;Casado;Secundaria;Si;783;Si;no;Celular;16;apr;772;4;0;Si
36;obrero;Soltero;Secundaria;Si;736;Si;no;Celular;16;apr;114;2;2;Si
37;técnico;Casado;Secundaria;Si;0;Si;no;Celular;16;apr;657;4;1;Si
47;Administrador;Casado;Secundaria;Si;5012;Si;no;Celular;16;apr;262;2;0;Si
36;técnico;Soltero;Secundaria;Si;470;Si;no;Celular;16;apr;123;3;13;Si
43;admin.;Casado;Secundaria;Si;1138;no;no;Celular;16;apr;132;2;0;Si
48;obrero;Casado;Secundaria;Si;113;Si;no;Celular;16;apr;255;2;5;Si
41;admin.;Soltero;Secundaria;Si;669;Si;no;Celular;16;apr;375;2;0;Si
36;obrero;Casado;Secundaria;Si;1790;Si;no;Celular;16;apr;386;2;0;Si
42;obrero;Casado;Secundaria;Si;1154;Si;no;Celular;16;apr;341;2;3;Si
37;obrero;Casado;Secundaria;Si;2848;Si;no;Celular;16;apr;280;2;3;Si
31;Administrador;Soltero;Secundaria;Si;319;Si;no;Celular;16;apr;302;2;2;Si
26;técnico;Casado;Secundaria;Si;-277;Si;no;Celular;16;apr;1018;2;0;Si
44;Administrador;divorciado;Secundaria;Si;2422;Si;no;Celular;16;apr;399;2;2;Si
35;admin.;divorciado;Secundaria;Si;951;Si;no;Celular;16;apr;567;2;0;Si
47;Administrador;Casado;Secundaria;Si;109;Si;no;Celular;16;apr;91;2;1;Si
42;obrero;Casado;Secundaria;Si;560;Si;Si;Celular;16;apr;122;4;2;Si
36;técnico;Casado;Secundaria;Si;4596;Si;no;Celular;16;apr;901;2;0;Si
37;admin.;Soltero;Secundaria;Si;0;Si;no;Celular;16;apr;640;2;0;Si
24;admin.;Soltero;Secundaria;Si;60;Si;no;Celular;16;apr;417;2;0;Si
32;servicios;Casado;Secundaria;Si;1273;Si;no;Celular;16;apr;1365;2;1;Si
32;Administrador;Casado;Secundaria;Si;5;Si;no;Celular;16;apr;194;2;0;Si
35;servicios;Casado;Secundaria;Si;6;Si;Si;Celular;16;apr;316;2;0;Si
44;servicios;divorciado;Secundaria;Si;35;Si;no;Celular;16;apr;184;2;0;Si
35;Administrador;Casado;Secundaria;Si;1473;Si;Si;Celular;16;apr;176;3;0;Si
38;Independiente;Casado;Secundaria;Si;2084;Si;no;Celular;16;apr;71;2;2;Si
42;servicios;Casado;Secundaria;Si;1027;Si;no;Telefono;16;apr;63;2;4;Si
48;admin.;Soltero;Secundaria;Si;6627;Si;no;Celular;16;apr;433;2;0;Si
33;obrero;Soltero;Secundaria;Si;1036;Si;Si;Celular;16;apr;323;2;2;Si
36;admin.;Soltero;Secundaria;Si;918;Si;no;Celular;16;apr;127;2;0;Si
49;obrero;Casado;Secundaria;Si;2015;Si;no;Celular;16;apr;449;2;0;Si
26;técnico;Soltero;Secundaria;Si;1216;Si;no;Celular;16;apr;472;2;0;Si
39;obrero;Casado;Secundaria;Si;2366;Si;no;Celular;16;apr;1007;3;4;Si
32;Administrador;Soltero;Secundaria;Si;301;Si;no;Celular;16;apr;383;3;1;Si
38;técnico;Casado;Secundaria;Si;183;Si;no;Celular;16;apr;256;3;2;Si
32;servicios;Casado;Secundaria;Si;1167;Si;Si;Telefono;16;apr;668;3;1;Si
39;admin.;Casado;Secundaria;Si;-367;Si;no;Celular;16;apr;667;2;0;Si
29;técnico;Soltero;Secundaria;Si;828;Si;no;Celular;16;apr;215;3;3;Si
40;obrero;Casado;Secundaria;Si;-214;Si;no;Celular;16;apr;348;2;1;Si
43;obrero;Casado;Secundaria;Si;601;Si;no;Celular;16;apr;792;2;0;Si
42;obrero;Casado;Secundaria;Si;695;Si;no;Celular;16;apr;173;2;0;Si
20;estudiante;Soltero;Secundaria;Si;4137;Si;no;Telefono;16;apr;55;2;0;Si
33;técnico;Soltero;Secundaria;Si;617;Si;no;Celular;16;apr;282;2;4;Si
38;Administrador;Casado;Secundaria;Si;516;Si;no;Telefono;16;apr;198;3;0;Si
36;técnico;Casado;Secundaria;Si;3350;Si;no;Celular;16;apr;86;1;3;Si
53;admin.;Casado;Secundaria;Si;3703;Si;no;Celular;16;apr;104;1;1;Si
32;obrero;Casado;Secundaria;Si;5511;no;no;Celular;16;apr;408;2;16;Si
41;obrero;Casado;Secundaria;Si;-692;Si;no;Celular;16;apr;370;3;2;Si
35;Administrador;divorciado;Secundaria;Si;124;Si;no;Celular;16;apr;48;4;5;Si
34;Administrador;Soltero;Secundaria;Si;395;Si;no;Celular;16;apr;316;2;0;Si
47;empresario;divorciado;Secundaria;Si;392;Si;Si;Celular;16;apr;279;3;1;Si
31;admin.;Casado;Secundaria;Si;4457;Si;no;Celular;16;apr;225;1;4;Si
30;técnico;Soltero;Secundaria;Si;411;Si;no;Celular;16;apr;948;1;0;Si
54;técnico;Casado;Secundaria;Si;3994;no;Si;Celular;16;apr;299;2;0;Si
38;servicios;Casado;Secundaria;Si;4582;Si;no;Telefono;16;apr;193;1;4;Si
42;técnico;divorciado;Secundaria;Si;611;Si;no;Celular;16;apr;804;2;5;Si
32;empresario;divorciado;Secundaria;Si;1121;Si;Si;Celular;16;apr;211;3;0;Si
34;técnico;Casado;Secundaria;Si;1524;Si;no;Celular;16;apr;399;1;0;Si
38;Administrador;Casado;Secundaria;Si;1617;Si;no;Celular;16;apr;691;1;0;Si
36;obrero;Casado;Secundaria;Si;866;Si;no;Celular;16;apr;344;1;0;Si
39;servicios;divorciado;Secundaria;Si;2140;Si;no;Celular;16;apr;539;1;0;Si
41;admin.;Soltero;Secundaria;Si;431;Si;no;Celular;16;apr;258;1;0;Si
50;Administrador;Casado;Secundaria;Si;469;no;no;Celular;16;apr;161;1;0;Si
24;admin.;Casado;Secundaria;Si;0;Si;no;Celular;16;apr;284;1;0;Si
45;obrero;Casado;Secundaria;Si;2958;Si;no;Celular;16;apr;580;1;2;Si
33;técnico;Casado;Secundaria;Si;67;Si;no;Celular;16;apr;137;2;0;Si
27;técnico;Soltero;Secundaria;Si;639;Si;no;Celular;16;apr;119;1;5;Si
24;obrero;Soltero;Secundaria;Si;630;Si;no;Celular;16;apr;296;1;0;Si
35;obrero;Soltero;Secundaria;Si;0;Si;no;Celular;16;apr;169;1;0;Si
34;obrero;Casado;Secundaria;Si;2720;Si;no;Celular;16;apr;115;2;5;Si
39;Administrador;Soltero;Secundaria;Si;0;Si;no;Celular;16;apr;81;2;0;Si
32;técnico;Soltero;Secundaria;Si;14;Si;Si;Celular;16;apr;429;1;0;Si
34;Independiente;Soltero;Secundaria;Si;1943;Si;no;Celular;16;apr;478;2;0;Si
41;obrero;Casado;Secundaria;Si;433;Si;no;Celular;16;apr;75;1;0;Si
42;admin.;Casado;Secundaria;Si;12;Si;no;Celular;16;apr;466;4;0;Si
54;servicios;divorciado;Secundaria;Si;0;Si;no;Celular;16;apr;263;1;0;Si
66;Jubilado;Casado;Secundaria;Si;525;no;no;Telefono;16;apr;287;1;0;Si
35;admin.;Casado;Secundaria;Si;160;Si;Si;Celular;16;apr;304;1;0;Si
39;admin.;divorciado;Secundaria;Si;284;Si;Si;Celular;16;apr;772;1;0;Si
41;admin.;Casado;Secundaria;Si;-76;Si;no;Celular;16;apr;263;1;0;Si
77;Jubilado;divorciado;Secundaria;Si;639;no;no;Telefono;16;apr;127;7;0;Si
42;Independiente;Casado;Secundaria;Si;52;Si;no;Celular;16;apr;432;1;0;Si
42;admin.;Soltero;Secundaria;Si;734;Si;no;Celular;16;apr;332;2;3;Si
43;obrero;Casado;Secundaria;Si;245;Si;no;Celular;16;apr;829;1;0;Si
44;obrero;divorciado;Secundaria;Si;75;Si;no;Celular;16;apr;614;1;1;Si
33;admin.;divorciado;Secundaria;Si;818;Si;Si;Celular;16;apr;301;3;0;Si
35;Administrador;Casado;Secundaria;Si;1906;Si;no;Celular;16;apr;102;1;5;Si
46;obrero;Casado;Secundaria;Si;57;Si;no;Celular;16;apr;797;1;0;Si
35;Administrador;Casado;Secundaria;Si;2415;Si;Si;Celular;16;apr;348;3;0;Si
53;obrero;Casado;Secundaria;Si;241;Si;no;Celular;16;apr;1410;1;2;Si
33;Administrador;Soltero;Secundaria;Si;1423;Si;no;Celular;16;apr;633;3;2;Si
32;técnico;Soltero;Secundaria;Si;932;Si;no;Celular;16;apr;944;1;1;Si
28;estudiante;Soltero;Secundaria;Si;844;no;no;Celular;16;apr;551;2;0;Si
40;obrero;Casado;Secundaria;Si;750;Si;Si;Celular;16;apr;340;1;1;Si
44;Administrador;Casado;Secundaria;Si;38;Si;no;Telefono;16;apr;201;2;8;Si
53;Administrador;Casado;Secundaria;Si;1319;Si;no;Celular;16;apr;427;1;1;Si
48;Administrador;Casado;Secundaria;Si;117;Si;no;Celular;16;apr;635;1;0;Si
35;obrero;Casado;Secundaria;Si;126;Si;no;Celular;16;apr;472;1;0;Si
39;obrero;Casado;Secundaria;Si;180;Si;no;Celular;16;apr;237;1;0;Si
39;empresario;divorciado;Secundaria;Si;0;no;no;Celular;16;apr;561;3;0;Si
40;servicios;divorciado;Secundaria;Si;471;Si;no;Celular;16;apr;1156;1;2;Si
25;técnico;Soltero;Secundaria;Si;1312;Si;no;Celular;16;apr;307;1;0;Si
41;admin.;Soltero;Secundaria;Si;5219;Si;no;Celular;17;apr;46;4;0;Si
33;obrero;Casado;Secundaria;Si;7048;Si;no;Celular;17;apr;71;2;0;Si
44;Independiente;Soltero;Secundaria;Si;125;Si;no;Telefono;17;apr;109;3;0;Si
37;obrero;Casado;Secundaria;Si;168;Si;no;Celular;17;apr;266;2;0;Si
37;Administrador;Casado;Secundaria;Si;1594;Si;no;Celular;17;apr;110;1;5;Si
52;admin.;Casado;Secundaria;Si;208;Si;no;Celular;17;apr;377;2;0;Si
34;Administrador;Soltero;Secundaria;Si;872;Si;no;Celular;17;apr;81;1;2;Si
32;Administrador;Soltero;Secundaria;Si;8436;Si;no;Celular;17;apr;245;1;2;Si
35;servicios;Casado;Secundaria;Si;44;Si;no;Telefono;17;apr;377;2;0;Si
35;obrero;Soltero;Secundaria;Si;74;Si;no;Celular;17;apr;360;1;0;Si
36;empresario;Casado;Secundaria;Si;660;Si;Si;Celular;17;apr;430;1;0;Si
34;admin.;Casado;Secundaria;Si;79;Si;no;Celular;17;apr;193;1;1;Si
33;servicios;Soltero;Secundaria;Si;148;Si;no;Celular;17;apr;271;1;1;Si
38;obrero;Soltero;Secundaria;Si;397;Si;no;Celular;17;apr;282;1;0;Si
37;obrero;Casado;Secundaria;Si;346;Si;no;Celular;17;apr;390;1;1;Si
54;obrero;Soltero;Secundaria;Si;105;Si;no;Celular;17;apr;226;1;3;Si
33;Administrador;divorciado;Secundaria;Si;525;Si;Si;Celular;17;apr;260;1;1;Si
53;Administrador;Casado;Secundaria;Si;51;Si;no;Celular;17;apr;109;1;0;Si
31;admin.;Casado;Secundaria;Si;-170;Si;Si;Celular;17;apr;252;1;1;Si
33;Administrador;Casado;Secundaria;Si;110;Si;Si;Celular;17;apr;125;4;0;Si
33;obrero;Soltero;Secundaria;Si;514;Si;no;Celular;17;apr;225;1;0;Si
42;obrero;divorciado;Secundaria;Si;1118;Si;no;Celular;17;apr;620;1;0;Si
53;obrero;Casado;Secundaria;Si;1794;Si;no;Celular;17;apr;557;1;0;Si
41;servicios;Casado;Secundaria;Si;121;Si;no;Celular;17;apr;41;1;1;Si
50;admin.;divorciado;Secundaria;Si;1111;Si;no;Celular;17;apr;50;1;0;Si
33;servicios;Soltero;Secundaria;Si;1940;Si;no;Celular;17;apr;239;3;2;Si
41;técnico;Casado;Secundaria;Si;442;Si;Si;Celular;17;apr;261;3;1;Si
48;Administrador;Soltero;Secundaria;Si;191;Si;no;Celular;17;apr;222;1;1;Si
37;obrero;Casado;Secundaria;Si;590;Si;no;Celular;17;apr;37;1;2;Si
29;obrero;Casado;Secundaria;Si;933;Si;no;Celular;17;apr;180;2;0;Si
42;servicios;Casado;Secundaria;Si;798;no;no;Celular;17;apr;80;1;1;Si
59;Administrador;Casado;Secundaria;Si;2358;Si;no;Celular;17;apr;30;1;0;Si
56;Jubilado;Casado;Secundaria;Si;3738;Si;no;Celular;17;apr;156;1;6;Si
54;obrero;Casado;Secundaria;Si;1895;Si;no;Celular;17;apr;345;1;0;Si
30;obrero;Soltero;Secundaria;Si;459;Si;no;Celular;17;apr;439;1;0;Si
33;obrero;Casado;Secundaria;Si;216;Si;Si;Celular;17;apr;118;1;0;Si
35;admin.;divorciado;Secundaria;Si;-402;Si;no;Celular;17;apr;46;1;0;Si
44;obrero;Casado;Secundaria;Si;279;Si;no;Celular;17;apr;85;1;6;Si
34;Administrador;divorciado;Secundaria;Si;528;Si;no;Celular;17;apr;233;2;0;Si
35;Administrador;Casado;Secundaria;Si;232;Si;Si;Celular;17;apr;249;1;0;Si
42;servicios;Casado;Secundaria;Si;120;Si;no;Celular;17;apr;179;1;0;Si
28;Empleada Hogar;Soltero;Secundaria;Si;781;Si;no;Celular;17;apr;52;1;0;Si
34;servicios;Soltero;Secundaria;Si;0;Si;no;Celular;17;apr;112;1;3;Si
44;obrero;Casado;Secundaria;Si;788;Si;no;Celular;17;apr;392;1;0;Si
44;técnico;Casado;Secundaria;Si;566;Si;Si;Celular;17;apr;467;1;0;Si
43;admin.;Casado;Secundaria;Si;264;Si;no;Celular;17;apr;113;2;0;Si
43;admin.;Soltero;Secundaria;Si;664;Si;no;Celular;17;apr;119;1;0;Si
47;obrero;Casado;Secundaria;Si;2128;Si;no;Telefono;17;apr;98;1;0;Si
52;Administrador;Casado;Secundaria;Si;98;Si;no;Celular;17;apr;402;1;2;Si
34;obrero;Casado;Secundaria;Si;1134;Si;no;Celular;17;apr;408;1;2;Si
55;admin.;Casado;Secundaria;Si;865;Si;no;Celular;17;apr;85;1;1;Si
40;obrero;Casado;Secundaria;Si;127;Si;no;Celular;17;apr;76;1;0;Si
25;estudiante;Soltero;Secundaria;Si;1790;no;no;Celular;17;apr;224;1;3;Si
36;servicios;Casado;Secundaria;Si;456;Si;Si;Celular;17;apr;294;1;4;Si
37;servicios;Casado;Secundaria;Si;616;Si;no;Celular;17;apr;18;1;0;Si
37;servicios;Casado;Secundaria;Si;1399;Si;no;Celular;17;apr;420;1;0;Si
28;estudiante;Soltero;Secundaria;Si;378;Si;no;Celular;17;apr;346;1;0;Si
46;obrero;Casado;Secundaria;Si;450;Si;no;Celular;17;apr;198;1;0;Si
34;servicios;Casado;Secundaria;Si;210;Si;Si;Celular;17;apr;175;1;1;Si
64;Jubilado;Casado;Secundaria;Si;493;no;no;Celular;17;apr;108;1;0;Si
33;empresario;Casado;Secundaria;Si;135;Si;no;Celular;17;apr;114;1;2;Si
33;obrero;Casado;Secundaria;Si;489;Si;no;Celular;17;apr;552;1;1;Si
44;admin.;divorciado;Secundaria;Si;445;Si;no;Celular;17;apr;142;1;0;Si
39;admin.;Casado;Secundaria;Si;510;Si;no;Celular;17;apr;155;1;0;Si
36;obrero;Casado;Secundaria;Si;442;Si;no;Celular;17;apr;238;1;3;Si
37;obrero;Soltero;Secundaria;Si;90;Si;no;Celular;17;apr;416;1;5;Si
34;obrero;Casado;Secundaria;Si;1226;Si;no;Celular;17;apr;86;1;0;Si
38;admin.;Soltero;Secundaria;Si;245;Si;Si;Celular;17;apr;71;2;2;Si
50;obrero;Casado;Secundaria;Si;181;Si;no;Celular;17;apr;599;2;0;Si
47;obrero;Casado;Secundaria;Si;1536;Si;no;Celular;17;apr;41;1;4;Si
42;obrero;Casado;Secundaria;Si;205;Si;no;Celular;17;apr;582;1;0;Si
41;técnico;Casado;Secundaria;Si;359;Si;no;Celular;17;apr;210;1;0;Si
36;obrero;Soltero;Secundaria;Si;295;Si;no;Celular;17;apr;287;1;0;Si
30;servicios;Casado;Secundaria;Si;249;Si;no;Celular;17;apr;294;1;2;Si
37;Administrador;Casado;Secundaria;Si;0;Si;no;Celular;17;apr;236;3;0;Si
34;servicios;Casado;Secundaria;Si;703;no;no;Celular;17;apr;282;2;2;Si
31;admin.;Soltero;Secundaria;Si;391;Si;no;Celular;17;apr;416;1;0;Si
33;admin.;Casado;Secundaria;Si;7;Si;no;Celular;17;apr;612;1;1;Si
51;obrero;Casado;Secundaria;Si;296;no;no;Celular;17;apr;177;1;0;Si
42;admin.;divorciado;Secundaria;Si;5354;Si;no;Celular;17;apr;799;1;0;Si
34;admin.;Soltero;Secundaria;Si;63;Si;no;Celular;17;apr;678;1;0;Si
50;obrero;Casado;Secundaria;Si;325;Si;no;Celular;17;apr;150;1;0;Si
36;obrero;Soltero;Secundaria;Si;263;Si;no;Celular;17;apr;199;2;2;Si
